title,category,dist,lat,lng,rating,reviewsCount,price
مركز اللمسه التخصصيه,Specialized clinic,"QQQ9+58 Ishbiliyah, Riyadh Saudi Arabia",24.7879667,46.7683415,3.4,114,
CityMed Hospital Riyadh,Hospital,"RJ99+RP Alyasmin, Riyadh Saudi Arabia",24.8195883,46.6193512,3.9,70,
مستشفى سند,Hospital,,24.7916984,46.743861,3.8,4,
Care and freshness medical clinic,Hospital,"PRJM+WJ An Nasim Ash Sharqi, Riyadh Saudi Arabia",24.7322612,46.8341094,1,1,
OSA medical center for spine treatment,Hospital,"RP47+8X Al Falah, Riyadh Saudi Arabia",24.8057778,46.7148935,4.6,37,
عيادة المسواك فرع غرناطة VIP جراحة تجميل وتركيبات وتقويم الأسنان / جلدية /تجميل /ليزر,Dental clinic,"RQ32+VW Ghirnatah, Riyadh Saudi Arabia",24.8046521,46.7522659,4.7,60,
University House Science Hospital,University hospital,"QPW6+MH Al Falah, Riyadh Saudi Arabia",24.7967179,46.7114065,3.9,13,
عيادات ليلاس - Liilas Clinic,Medical clinic,"RJCX+55 Alyasmin, Riyadh Saudi Arabia",24.8203972,46.6479382,3.3,275,
المستشفى السعودي الألماني,Hospital,"RJ2H+98 As Sahafah, Riyadh Saudi Arabia",24.8009572,46.6282963,2.9,1600,
Muroona Spine & Joint Clinic For Women & Children مركز مرونة العمود الفقري والمفاصل للنساء والأطفال,Alternative medicine practitioner,"PP62+PM As Sulimaniyah, Riyadh Saudi Arabia",24.7117907,46.7016578,4,150,
Surgion dr at omar alajaji clinic in riyadh,Hospital,"MPGH+G8 Al Malaz, Riyadh Saudi Arabia",24.6763452,46.7282623,3.3,78,
Sanad Hospital Emergency Section,Hospital,"QPHQ+GR Al Hamra, Riyadh Saudi Arabia",24.7787514,46.7395252,1.5,78,
Oxyhealth Clinics - عيادات أوكسي هيلث,Private hospital,"QMQJ+MC Al Wadi, Riyadh Saudi Arabia",24.7892179,46.6810486,4.1,193,
Al Borg Diagnostics - مختبرات البرج,Medical laboratory,"RP2Q+6R Qurtubah, Riyadh Saudi Arabia",24.8007016,46.7395843,2.7,151,
Al saleem medical center,Medical clinic,"JPP9+5X Almarqab, Riyadh Saudi Arabia",24.6354466,46.7199471,,0,
مركز مراس الطبي,Hospital,"QMWX+FC Al Wadi, Riyadh Saudi Arabia",24.7961367,46.6986185,3.4,19,
دار القدرة لطب الأسنان,Dental clinic,"QQVG+X7 Ishbiliyah, Riyadh Saudi Arabia",24.794903,46.7757,3.2,43,
مختبر سحب الدم نساء مستشفى الملك عبدالله بجامعة الأمير نوره,Hospital,"RPPC+FM King Khalid International Airport, Riyadh Saudi Arabia",24.8361412,46.721638,4,1,
ABV Rock Salbouk Camp Clinic,Medical clinic,,24.9010814,46.5404163,5,2,
Abad Specialized Clinics,Medical clinic,"MPH4+RF Al Maazer, Riyadh Saudi Arabia",24.6795376,46.7062003,3.3,71,
Abyat Medical Center,Medical Center,"QP7X+VV Al Hamra, Riyadh Saudi Arabia",24.764682,46.7497206,3.3,170,
Tadaw Medical Complex,Hospital,"QPMW+58 Ghirnatah, Riyadh Saudi Arabia",24.7828751,46.7457697,3.9,206,
الطوارئ Emergency,Hospital,"RPPF+P7 King Khalid International Airport, Riyadh Saudi Arabia",24.8368624,46.7231587,1.8,10,
KAAuH ENT,Hospital,,24.836964,46.7208382,2.6,8,
Fayha Health Medical Clinic,Walk-in clinic,"MRMF+X9 As Saadah, Riyadh Saudi Arabia",24.6849165,46.823426,3,90,
Dr. Samir Abbas Medical Center,Medical Center,"MMJR+8W Al Olaya, Riyadh Saudi Arabia",24.6807891,46.6922525,2.5,98,
Al Abeer Medical center Shumaisy,Medical clinic,"JMJX+34 Al-Shemaysi, Riyadh Saudi Arabia",24.6301761,46.6978518,4.4,550,
Modern Medical Clinic Complex,Health consultant,,24.6860714,46.7663852,,0,
المهيدب فرع المؤنسية,Dental clinic,"RPGX+C9 Qurtubah, Riyadh Saudi Arabia",24.8260228,46.7484516,2,73,
Kingdom Hospital,Private hospital,"RM23+FP Ar Rabi, Riyadh Saudi Arabia",24.8012016,46.6542856,2.9,1573,
Eed Clinic,Medical clinic,"PM5G+GR Al Olaya, Riyadh Saudi Arabia",24.708725,46.6766923,3.1,70,
Beauty Station clinics,Medical Center,"PMXJ+72 Al Mursalat, Riyadh Saudi Arabia",24.7481287,46.6800193,4.3,470,
Thuriah Medical Center مركز ذرية الطبي,Reproductive health clinic,"MMGJ+56 Al Mutamarat, Riyadh Saudi Arabia",24.6754569,46.6805851,2.9,378,
King Abdullah bin Abdulaziz University Hospital,University hospital,"RPPC+CV King Khalid International Airport, Riyadh Saudi Arabia",24.8360966,46.7221713,3.7,483,
Alamin clinic,Walk-in clinic,"HMGW+JX Namar, Riyadh Saudi Arabia",24.5765416,46.697444,3.5,140,
Rasan Medical Center,Medical clinic,"PMJW+8J Salahuddin, Riyadh Saudi Arabia",24.7307997,46.6965219,3.8,50,
Hijama Clinic,Medical clinic,"QMHQ+7Q At Taawun, Riyadh Saudi Arabia",24.7781604,46.6894096,3.5,55,
Al Faraidy Medical Clinic,Hospital,"PRHQ+VJ An Nasim Ash Sharqi, Riyadh Saudi Arabia",24.7297251,46.8390137,3.8,10,
مستوصف غرناطة,Hospital,"RQ23+8Q Ghirnatah, Riyadh Saudi Arabia",24.8008321,46.7544177,2.4,10,
Al Thomairy Poly Clinics,Medical Center,"PQQH+WR Ar Rawdah, Riyadh Saudi Arabia",24.7397736,46.7795594,3.1,7,
Eve clinic,Hospital,"RM2V+CF An Nada, Riyadh Saudi Arabia",24.8010403,46.6937104,4.5,10,
Pearl Dental and Derma Clinics,Medical Center,"QPC6+PJ Al Izdihar, Riyadh Saudi Arabia",24.771781,46.71159,2.9,444,
كوزمودنت عيادات أسنان استشارية Cosmodent Dental Consultant Clinics,Dental clinic,"RMPP+RR An Narjis, Riyadh Saudi Arabia",24.837032,46.6870804,4.3,129,
Bait.. Umar,Hospital,"RQ6M+P6 Al Yarmuk, Riyadh Saudi Arabia",24.8118375,46.783028,,0,
المهيدب للأسنان طريق الدمام,Dental clinic,"RQ32+RR Ghirnatah, Riyadh Saudi Arabia",24.8045791,46.7520718,2.6,149,
عيادات كلية طب الأسنان,Dental clinic,"RPV9+6J King Khalid International Airport, Riyadh Saudi Arabia",24.8430282,46.719123,3.9,24,
مجمع عيادات البدري الطبي Al Badri Polyclinic,Medical Center,"QM5P+48 Almasiaf, Riyadh Saudi Arabia",24.7578456,46.6857736,3.2,905,
Abiat Al Tibb Medical Clinic,Doctor,"QP7X+VV Al Hamra, Riyadh Saudi Arabia",24.7646723,46.7496642,3,4,
مجمع الحياة الطبي فرع النفل - Alhayat Medical clinic,Medical clinic,"QMRH+HH An Nafal, Riyadh Saudi Arabia",24.7913855,46.6789904,2.3,121,
دورا كلينك,Specialized clinic,"PJQW+MJ Al Mohammadiyyah, Riyadh Saudi Arabia",24.7391887,46.646588,4,217,
Noor Clinics,Specialized clinic,"PM7G+RV Al Wurud, Riyadh Saudi Arabia",24.714616,46.6772066,3.6,423,
مركز سكينة للإرشاد والعلاج النفسي serenity center for psychotherapy & counseling,Psychotherapist,,24.7833284,46.7457335,1.1,7,
United Medical Clinic,Walk-in clinic,"RV6P+6R Al Nadwa, Riyadh Saudi Arabia",24.8105939,46.8870498,3.3,108,
Well Baby And Vaccination Clinic,Hospital,"RJ3P+W7 As Sahafah, Riyadh Saudi Arabia",24.8048156,46.635643,5,2,
Olaya Polyclinic,Medical clinic,,24.684691,46.6900069,3.5,6,
Reine Derma and Laser Clinic,Medical Center,"RQ7G+XM Al Yarmuk, Riyadh Saudi Arabia",24.8149478,46.7767232,3.1,182,
اضواء الابتسام فرع قرطبة,Dental clinic,"RP7M+7J Qurtubah, Riyadh Saudi Arabia",24.8132416,46.7340643,4.7,26,
Boulevard Clinics,Medical clinic,"MMRF+27 Al Olaya, Riyadh Saudi Arabia",24.6900732,46.6732153,3.8,103,
عيادة أسنان الدكتور بلال محمود لزراعة الأسنان وتجميل اسنان,Dental clinic,"RQ32+RW Ghirnatah, Riyadh Saudi Arabia",24.8046511,46.7522403,4.6,41,
مجمع الحياة الطبي فرع الفيحاء - Alhayat Medical clinic,Medical Center,"MQPW+4R Al Fayha, Riyadh Saudi Arabia",24.6852543,46.7970524,2.4,296,
المهيدب لطب الاسنان المونسية,Dental clinic,"RQP7+XP Al Munsiyah, Riyadh Saudi Arabia",24.8374424,46.7643217,2.2,18,
Society Dental Clinics,Medical clinic,"PM4P+22 Al Olaya, Riyadh Saudi Arabia",24.7050404,46.6850446,4.1,18,
Hlarose clinic,Dental clinic,"QR57+7C An Nahdah, Riyadh Saudi Arabia",24.7581769,46.8135877,4.3,480,
Al-Dhawi Poly Clinic,Medical clinic,,24.7338788,46.7642154,2.3,3,
DERMA CLINIC RIYADH VILLA,Medical clinic,"MMVQ+WF Al Olaya, Riyadh Saudi Arabia",24.6948137,46.6887155,4,3,
مجمع أنطاكيا الطبي / أسنان - جلدية - تجميل - ليزر,Medical clinic,"QQMG+X8 Ishbiliyah, Riyadh Saudi Arabia",24.7848913,46.7758655,3.1,40,
مسك كير MSK care,Sports medicine clinic,"QMW3+CW Ar Rabi, Riyadh Saudi Arabia",24.7960616,46.6548113,3.8,52,
Bnoon Center,Fertility clinic,"QPQP+P3 Ghirnatah, Riyadh Saudi Arabia",24.7892819,46.7351498,3.7,153,
Al Mawed Medical Center,Medical clinic,"PMHQ+2H Al Wurud, Riyadh Saudi Arabia",24.7275777,46.6888794,3.8,137,
مجمع المهيدب الطبي للأسنان,Hospital,"RP6V+M6 Qurtubah, Riyadh Saudi Arabia",24.8116463,46.7430136,2.1,10,
Med Art Clinic,Medical clinic,"PM5G+MP Al Olaya, Riyadh Saudi Arabia",24.7088359,46.6766331,3.7,43,
عيادة الدكتور احمد خولان,Hospital,,24.8261456,46.7482451,2.2,15,
قصر الابتسامة الطبي - اليرموك,Hospital,"RQ2M+C3 Al Yarmuk, Riyadh Saudi Arabia",24.8011216,46.7826793,4.2,305,
Nova Dental Medical Complex,Dental clinic,"QPQV+XX Ghirnatah, Riyadh Saudi Arabia",24.7899623,46.7449565,4.2,268,
U clinic,Medical Center,"RM44+2H Alyasmin, Riyadh Saudi Arabia",24.80511,46.6564884,4.4,209,
Moustashark Dentist,Dental clinic,"QPJX+FP Al Hamra, Riyadh Saudi Arabia",24.7811985,46.7493591,3.8,81,
عيادات اسثتيكا Aesthetica Clinic,Plastic surgery clinic,"RJFR+V4 Alyasmin, Riyadh Saudi Arabia",24.824742,46.6402506,3.4,288,
Dr. Ahmed Abanamy Polyclinic,Hospital,"PMV3+G2 An Nakheel, Riyadh Saudi Arabia",24.7437755,46.6525385,3.8,32,
Sanad Hospital Outpatient Clinic,Hospital,,24.779208,46.7401099,2,21,
Care Clinic,Medical clinic,"MP65+7P Al Murabba, Riyadh Saudi Arabia",24.6606617,46.7093053,5,1,
عيادات ادور - Adore Clinic,Medical clinic,"QM5F+4J Al Muruj, Riyadh Saudi Arabia",24.757869,46.6740507,4.4,53,
National Guard Comprehensive Specialized Clinic,Hospital,"PM35+F8 Al Mathar Ash Shamali, Riyadh Saudi Arabia",24.7036928,46.658255,3.7,257,
PNU Dental Clinic,Hospital,,24.843165,46.718868,5,1,
Kaya skin clinic,Hospital,"QQ29+RC Ar Rawdah, Riyadh Saudi Arabia",24.7520011,46.7686235,4.6,9,
Medical Group Clinic,Medical clinic,"QQXP+25 Ishbiliyah, Riyadh Saudi Arabia",24.7974529,46.7854484,2.7,33,
Country medicine clinic,Hospital,"QPQM+FG Ghirnatah, Riyadh Saudi Arabia",24.7887276,46.7337675,3.3,6,
Al Nozha Medical Center,Hospital,"QP87+Q2 An Nuzhah, Riyadh Saudi Arabia",24.766949,46.7126029,3.6,259,
Student housing clinic,Medical clinic,,24.8550586,46.7155523,,0,
مركز الورود الطبي,Medical clinic,"PMG9+7R Al Wurud, Riyadh Saudi Arabia",24.7256835,46.6695795,3.2,311,
مركز صحي الفلاح,Public medical center,"QPV5+HG Al Falah, Riyadh Saudi Arabia",24.7938891,46.7088451,3,20,
عيادات مودك الطبية,Specialized clinic,"QMM6+5G Al Ghadir, Riyadh Saudi Arabia",24.7829326,46.6612838,3.7,153,
مجمع علي نواف الشمري لطب الاسنان,Hospital,"QQR9+Q3 Ghirnatah, Riyadh Saudi Arabia",24.7919844,46.7676881,,0,
Golden care clinic,Medical clinic,"MQWV+6G Ar Rawabi, Riyadh Saudi Arabia",24.69547,46.7938516,4,46,
الماهر للحجامة,Medical Center,"RQC2+98 Qurtubah, Riyadh Saudi Arabia",24.8209731,46.7508269,4.9,182,
Mumtaz Clinic,Medical clinic,"MPFV+4J Al Malaz, Riyadh Saudi Arabia",24.6728828,46.7440257,3.9,29,
Ok Clinic | اوكي كلينك,Walk-in clinic,"QMQ5+9C Ar Rabi, Riyadh Saudi Arabia",24.7884969,46.6586164,3.5,735,
Diamond Beauty Clinic,Medical clinic,"QMM6+QP An Nafal, Riyadh Saudi Arabia",24.7844358,46.6617626,3.8,682,
Impressions Clinic عيادات الدكتورة رقية العقلاء,Medical Center,"RM36+PC Ar Rabi, Riyadh Saudi Arabia",24.8043693,46.6610588,4.7,189,
Dermadent Clinic,Dermatologist,"QM86+CF Al Muruj, Riyadh Saudi Arabia",24.7661004,46.6611306,3.8,487,
عيادة ابن سينا للحجامه,Medical clinic,"RP3X+FW Ghirnatah, Riyadh Saudi Arabia",24.8036273,46.7498479,3.2,15,
مجمع النهضة الطبي AL NAHADA MEDICAL CLINIC,Medical Center,"QPFG+Q4 Al Izdihar, Riyadh Saudi Arabia",24.7744665,46.7253056,3.6,154,
Aster Sanad Hospital,Hospital,"QPHQ+HV Al Hamra, Riyadh Saudi Arabia",24.7789468,46.7396767,3.6,3852,
Al Hayat Clinic Head office,Hospital,"QQP2+5G Ghirnatah, Riyadh Saudi Arabia",24.7853889,46.7513611,3.8,5,
مركز مطمئنة الطبي| إشراف البروفسور طارق الحبيب,Mental health clinic,"QMJW+87 At Taawun, Riyadh Saudi Arabia",24.7808204,46.6957279,3.4,652,
Faisaliah Medical Systems (FMS),Medical group,,24.8065234,46.7182989,1,2,
Vaccination Center,Hospital,"QPP9+95 Al Izdihar, Riyadh Saudi Arabia",24.7858953,46.7178862,4.8,4,
TDAWEE-ALRIYADH MEDICAL COMPLEX مجمع عيادات تداوي الرياض الطبي,Hospital,"QPWR+FM Ghirnatah, Riyadh Saudi Arabia",24.7961632,46.7416504,4,277,
Smile Rising Dental Clinic,Specialized clinic,"PM48+X2 Al Olaya, Riyadh Saudi Arabia",24.7074256,46.6650949,4,161,
المسواك لطب الأسنان,Dental clinic,"RP2R+4J Ghirnatah, Riyadh Saudi Arabia",24.8003021,46.7415157,1,2,
Royal Clinic,Medical clinic,,24.7177555,46.7488173,3.3,9,
مجمع عيادات السمو الطبي,Dental clinic,"RPFH+5P Qurtubah, Riyadh Saudi Arabia",24.8229692,46.729257,4.2,235,
مجمع أطلس الدولي الطبي,Medical Center,"RQ9F+RM Al Munsiyah, Riyadh Saudi Arabia",24.8195275,46.7742229,3.9,339,
Les Cliniques,Specialized clinic,"PM34+XC Al Mathar Ash Shamali, Riyadh Saudi Arabia",24.7048885,46.6561028,3.1,41,
Malaz Modern Clinic,Medical clinic,"MPGQ+RR Al Malaz, Riyadh Saudi Arabia",24.6770902,46.7395972,3.9,295,
Specialized Clinic,Hospital,"MMJW+HF Al Olaya, Riyadh Saudi Arabia",24.6813765,46.6961823,3.9,75,
Masjad,Hospital,"RQ65+G4 Al Munsiyah, Riyadh Saudi Arabia",24.8113002,46.7578467,,0,
Rouge Clinic,Medical clinic,"QQWH+96 Ishbiliyah, Riyadh Saudi Arabia",24.7958814,46.7780766,4.3,1289,
Dr. Rajat Sharma Orthodontist,Dental clinic,"QQVG+W8 Ishbiliyah, Riyadh Saudi Arabia",24.7948309,46.7758101,4.3,4,
مجمع عبدالرحمن الطبي المتخصص,Hospital,"RQ9F+CF Al Munsiyah, Riyadh Saudi Arabia",24.81862,46.7736734,5,16,
المسواك لطب الأسنان,Dental clinic,,24.8131875,46.7340625,5,4,
"Kaya Skin Clinic (Al Urubah) (كايا العروبة) - Sulaimaniah-Oroubah Street Next to Sleep High , Riyadh",Skin care clinic,"PM9P+MW Al Wurud, Riyadh Saudi Arabia",24.7192407,46.6873699,4,220,
امستردام كلينكس,Physical therapy clinic,,24.8146609,46.6889029,5,1,
Al-Manar clinic,Hospital,"PQFW+F8 Al Manar, Riyadh Saudi Arabia",24.7237393,46.7958292,2.7,68,
Consulting Clinics,Medical clinic,"MMGM+P4 Al Olaya, Riyadh Saudi Arabia",24.6767849,46.6828045,3.5,134,
Pretty Smile Dental Clinic,Dental clinic,,24.783974,46.6836842,3.8,45,
المسواك لطب الأسنان,Dental clinic,"QQWH+VR Al Yarmuk, Riyadh Saudi Arabia",24.7971986,46.7795052,2.9,199,
Kayan Medical Center,Skin care clinic,"QMFH+74 Almasiaf, Riyadh Saudi Arabia",24.7732997,46.6778194,4.3,432,
عيادة الدكتور احمد خولان للاسنان,Dental clinic,"RQ26+9J Qurtubah, Riyadh Saudi Arabia",24.8009995,46.7615309,5,1,
Riyadh Front Taakad,Medical clinic,,24.8398734,46.7332274,4,66,
مركز مراس الطبي فرع النزهة Meras Medical center Alnuzha branch,Medical Center,"QP49+QJ Al Mughrizat, Riyadh Saudi Arabia",24.7568806,46.719087,3.8,293,
مركز الرعاية الصحية الأولية اليرموك الغربي|primary health care alyarmook west,Hospital,,24.8057826,46.7631249,2,2,
ِA Clinic,Hospital,"PPW4+97 An Nuzhah, Riyadh Saudi Arabia",24.7459053,46.7057489,4,122,
"Kaya Skin Clinic - Art Fitness Centre Branch, Riyadh",Skin care clinic,"QQ29+QC Ar Rawdah, Riyadh Saudi Arabia",24.7519426,46.7685192,4,180,
Al smw al tbi medical center,Hospital,"RPFH+5P Qurtubah, Riyadh Saudi Arabia",24.8229009,46.7292657,3.3,8,
Dar Al Sharq Poly Clinic,Medical clinic,"QM3G+6P King Fahd, Riyadh Saudi Arabia",24.7530427,46.6768192,,0,
pharmacy lemon,Hospital,"RP4P+RW Qurtubah, Riyadh Saudi Arabia",24.807084,46.7373568,4.3,13,
Beverly Clinic Taawun Riyadh,Medical clinic,"QM8R+VV At Taawun, Riyadh Saudi Arabia",24.7671537,46.692158,,0,
Narjis Primary Healthcare Clinic,Public medical center,"RMVJ+86 An Narjis, Riyadh Saudi Arabia",24.843363,46.680612,3.1,166,
صيدلية سمايلز,Medical Center,"RQ42+9X Qurtubah, Riyadh Saudi Arabia",24.8059703,46.7524644,,0,
"Dental Collage, Dental clinic at Princess Norah University",Dental clinic,"RPV9+7H King Khalid International Airport, Riyadh Saudi Arabia",24.8432022,46.7189447,5,2,
Al Alam Medical Center,Medical clinic,"QQ76+QC Al Quds, Riyadh Saudi Arabia",24.7644283,46.7611251,2.7,487,
Clinic Wafa,Hospital,"RQ68+J8 Al Munsiyah, Riyadh Saudi Arabia",24.8115081,46.7657838,3.1,36,
المسواك لطب الأسنان,Dental clinic,"RPGX+F8 Qurtubah, Riyadh Saudi Arabia",24.826131,46.7482742,3.3,35,
الرائد كلينك ALRAED CLINIC,Medical clinic,"PMQC+WC King Fahd, Riyadh Saudi Arabia",24.7398632,46.6710105,4,388,
Health Center - Granada,Medical clinic,"RQ23+7Q Ghirnatah, Riyadh Saudi Arabia",24.8006991,46.7544476,2.5,161,
عيادات إتش بي آر,Medical clinic,"QQF4+F3 Al Hamra, Riyadh Saudi Arabia",24.773683,46.755234,4.1,350,
Durrat Ghornata Medical Complex,Medical clinic,,24.7930599,46.7435033,4.8,8,
Falah neighborhood health center,Walk-in clinic,"QPW4+WQ Al Falah, Riyadh Saudi Arabia",24.7972708,46.7069585,2.6,70,
عيادات المسواك لطب الأسنان - فرع قرطبة,Dental clinic,"RP3Q+2P Qurtubah, Riyadh Saudi Arabia",24.8025335,46.7393278,4.1,54,
عيادات أورا لطب الاسنان والجلدية,Medical Center,"RQ44+MW Ghirnatah, Riyadh Saudi Arabia",24.8066452,46.7573107,2.2,128,
Dermazone Skin Center Princess Nourah University,Skin care clinic,,24.8467383,46.7241941,3.8,4,
مجمع السمو الطبي اسنان,Walk-in clinic,,24.8227644,46.7290921,2.9,15,
د. فادي معراوي,Dental clinic,"QPPW+8Q Ghirnatah, Riyadh Saudi Arabia",24.7858405,46.7470339,4.2,10,
مجمع عيادات بحر دارين - Bahr Darin polyclinic,Dental clinic,"RQ7G+GG Al Yarmuk, Riyadh Saudi Arabia",24.8137918,46.7763264,3.6,167,
المسواك لطب الأسنان,Dental clinic,,24.8025834,46.7395087,2,98,
ADWA AL HAYAT POLY CLINIC CO,Hospital,"RQ5H+W3 Al Yarmuk, Riyadh Saudi Arabia",24.8097601,46.7777292,5,2,
مركز صحي قرطبة الغربية,Public medical center,"RP9V+44 Qurtubah, Riyadh Saudi Arabia",24.81781,46.74286,2.5,187,
عياده الدكتوره هاجر مجاهد المهيدب لطب الأسنان فرع الحمراء بالرياض,Medical clinic,"RPJW+4H Qurtubah, Riyadh Saudi Arabia",24.830371,46.7464258,4,2,
Renal Medical Complex,Hospital,"RQ72+MW Qurtubah, Riyadh Saudi Arabia",24.8142471,46.7523477,4.3,3,
Dr SALEH ALABDULLAH,Hospital,"RP2Q+QJ Qurtubah, Riyadh Saudi Arabia",24.8019037,46.7390897,,0,
عيادات وادي المناقب,Medical clinic,"QPWR+2M Ghirnatah, Riyadh Saudi Arabia",24.7950615,46.741695,,0,
Saudi German Clinics Al Shuhada Riyadh,Medical clinic,,24.7857529,46.7470766,5,1,
Pearl Dental and Derma Clinics,Medical Center,"RQ67+47 Al Munsiyah, Riyadh Saudi Arabia",24.8102701,46.7632399,2.8,280,
مجمع عيادات حكماء المستقبل الطبي,Walk-in clinic,"RPCJ+84 Qurtubah, Riyadh Saudi Arabia",24.8207572,46.7303341,3.7,16,
مركز الرعاية الصحية الأولية غرناطة|primary health care ghurnatah,Hospital,"RQ23+8Q Ghirnatah, Riyadh Saudi Arabia",24.8008291,46.7543927,,0,
Sada Care Medical Center,Medical Center,"RQ72+G4 Qurtubah, Riyadh Saudi Arabia",24.8137992,46.7503112,3.4,115,
LEEN Clinic,Medical clinic,"RQC2+C7 Qurtubah, Riyadh Saudi Arabia",24.8210903,46.7506872,3.7,117,
Smiles Clinic Company for Dental & Skin,Hospital,"RQ42+9W Qurtubah, Riyadh Saudi Arabia",24.8059362,46.7523568,4.4,28,
Bright Clinics,Skin care clinic,"RP2Q+PH Qurtubah, Riyadh Saudi Arabia",24.8017598,46.7389611,4.1,472,
مركز قوة الحركة للتاهيل الطبي,Specialized clinic,"RPCH+VQ Qurtubah, Riyadh Saudi Arabia",24.8222431,46.7294602,4,39,
Dr. Abdulaziz dental clinics and leather,Medical clinic,"RQ83+8X Al Munsiyah, Riyadh Saudi Arabia",24.8157658,46.7549217,3.4,194,
د. محمد مجدي لتركيبات و لتجميل الأسنان,Hospital,"RP2Q+XR Qurtubah, Riyadh Saudi Arabia",24.8024533,46.7395676,,0,
مجمع رنال الطبي,Hospital,"RQ72+CG Qurtubah, Riyadh Saudi Arabia",24.813537,46.7512513,3.8,158,
Elaj Al-Riyadh Medical Center,Walk-in clinic,"RQ92+4X Qurtubah, Riyadh Saudi Arabia",24.8177698,46.7524783,3,387,
مركز كن مبدعاً قرطبة,Psychotherapist,"RP9J+G4 Qurtubah, Riyadh Saudi Arabia",24.8188193,46.7303266,3,2,
عيادة الدكتورة الاء الشافعي,Dental clinic,"RPGX+F7 Qurtubah, Riyadh Saudi Arabia",24.82616,46.7482302,,0,
Dr.ibrahim alshaar,Medical clinic,"RP7M+3M Qurtubah, Riyadh Saudi Arabia",24.8126984,46.7342351,,0,
مركز الرعاية الصحية الأولية قرطبة| primary health care gurtubah,Hospital,,24.800389,46.729333,1.5,2,
Rana Alarbiyah,Medical clinic,"RQ72+CF Qurtubah, Riyadh Saudi Arabia",24.8135156,46.751241,5,1,
Sun City Supermarket,Supermarket,"JPRC+3F Thulaim, Riyadh Saudi Arabia",24.6402463,46.7211766,3.7,191,
Othaim Market,Supermarket,"MQQG+XH Ar Rawabi, Riyadh Saudi Arabia",24.6899609,46.7762557,4.2,4155,
Carrefour Saudi,Hypermarket,"PQFF+PW Ar Rawdah, Riyadh Saudi Arabia",24.724261,46.7747771,4.2,15459,
The Korean Food Store,Korean grocery store,"MMGR+QW Al Olaya, Riyadh Saudi Arabia",24.676895,46.6923108,4,1403,
Al Jazeera markets,Supermarket,"JJM9+QR Hijratlaban, Riyadh Saudi Arabia",24.6343882,46.6195349,4,532,
